"FullName","CreationTime","LastWriteTime","LastAccessTime"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\node_modules\victory-vendor\lib-vendor\d3-array\src\threshold","17/6/2026 7:23:00 AM","17/6/2026 7:23:00 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\node_modules\victory-vendor\lib-vendor\d3-color\src","17/6/2026 7:23:00 AM","17/6/2026 7:23:01 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\node_modules\victory-vendor\lib-vendor\d3-ease\src","17/6/2026 7:23:01 AM","17/6/2026 7:23:01 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\node_modules\victory-vendor\lib-vendor\d3-format\src","17/6/2026 7:23:01 AM","17/6/2026 7:23:01 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\node_modules\victory-vendor\lib-vendor\d3-interpolate\src","17/6/2026 7:23:01 AM","17/6/2026 7:23:01 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\node_modules\victory-vendor\lib-vendor\d3-interpolate\src\transform","17/6/2026 7:23:01 AM","17/6/2026 7:23:01 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\node_modules\victory-vendor\lib-vendor\d3-path\src","17/6/2026 7:23:01 AM","17/6/2026 7:23:01 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\node_modules\victory-vendor\lib-vendor\d3-scale\src","17/6/2026 7:23:01 AM","17/6/2026 7:23:01 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\node_modules\victory-vendor\lib-vendor\d3-shape\src","17/6/2026 7:23:01 AM","17/6/2026 7:23:02 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\node_modules\victory-vendor\lib-vendor\d3-shape\src\curve","17/6/2026 7:23:01 AM","17/6/2026 7:23:02 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\node_modules\victory-vendor\lib-vendor\d3-shape\src\offset","17/6/2026 7:23:02 AM","17/6/2026 7:23:02 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\node_modules\victory-vendor\lib-vendor\d3-shape\src\order","17/6/2026 7:23:02 AM","17/6/2026 7:23:02 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\node_modules\victory-vendor\lib-vendor\d3-shape\src\symbol","17/6/2026 7:23:02 AM","17/6/2026 7:23:02 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\node_modules\victory-vendor\lib-vendor\d3-time\src","17/6/2026 7:23:02 AM","17/6/2026 7:23:02 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\node_modules\victory-vendor\lib-vendor\d3-time-format\src","17/6/2026 7:23:02 AM","17/6/2026 7:23:02 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\node_modules\victory-vendor\lib-vendor\d3-timer\src","17/6/2026 7:23:02 AM","17/6/2026 7:23:02 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\node_modules\victory-vendor\lib-vendor\d3-voronoi\src","17/6/2026 7:23:02 AM","17/6/2026 7:23:02 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\node_modules\victory-vendor\lib-vendor\internmap\src","17/6/2026 7:23:02 AM","17/6/2026 7:23:02 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\node_modules\vite\bin","17/6/2026 7:23:02 AM","17/6/2026 7:23:02 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\node_modules\vite\dist","17/6/2026 7:23:02 AM","17/6/2026 7:23:02 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\node_modules\vite\misc","17/6/2026 7:23:02 AM","17/6/2026 7:23:02 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\node_modules\vite\types","17/6/2026 7:23:02 AM","17/6/2026 7:23:02 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\node_modules\vite\dist\client","17/6/2026 7:23:02 AM","17/6/2026 7:23:02 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\node_modules\vite\dist\node","17/6/2026 7:23:02 AM","17/6/2026 7:23:02 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\node_modules\vite\dist\node\chunks","17/6/2026 7:23:02 AM","17/6/2026 7:23:02 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\node_modules\vite\types\internal","17/6/2026 7:23:02 AM","17/6/2026 7:23:02 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\node_modules\which\bin","17/6/2026 7:23:02 AM","17/6/2026 7:23:02 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\node_modules\zod\locales","17/6/2026 7:23:02 AM","17/6/2026 7:23:02 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\node_modules\zod\mini","17/6/2026 7:23:02 AM","17/6/2026 7:23:02 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\node_modules\zod\src","17/6/2026 7:23:02 AM","17/6/2026 7:23:04 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\node_modules\zod\v3","17/6/2026 7:23:04 AM","17/6/2026 7:23:04 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\node_modules\zod\v4","17/6/2026 7:23:05 AM","17/6/2026 7:23:06 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\node_modules\zod\v4-mini","17/6/2026 7:23:06 AM","17/6/2026 7:23:06 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\node_modules\zod\src\locales","17/6/2026 7:23:02 AM","17/6/2026 7:23:02 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\node_modules\zod\src\mini","17/6/2026 7:23:02 AM","17/6/2026 7:23:02 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\node_modules\zod\src\v3","17/6/2026 7:23:02 AM","17/6/2026 7:23:03 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\node_modules\zod\src\v4","17/6/2026 7:23:03 AM","17/6/2026 7:23:04 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\node_modules\zod\src\v4-mini","17/6/2026 7:23:04 AM","17/6/2026 7:23:04 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\node_modules\zod\src\v3\benchmarks","17/6/2026 7:23:02 AM","17/6/2026 7:23:02 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\node_modules\zod\src\v3\helpers","17/6/2026 7:23:02 AM","17/6/2026 7:23:03 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\node_modules\zod\src\v3\locales","17/6/2026 7:23:03 AM","17/6/2026 7:23:03 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\node_modules\zod\src\v3\tests","17/6/2026 7:23:03 AM","17/6/2026 7:23:03 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\node_modules\zod\src\v4\classic","17/6/2026 7:23:03 AM","17/6/2026 7:23:03 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\node_modules\zod\src\v4\core","17/6/2026 7:23:03 AM","17/6/2026 7:23:03 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\node_modules\zod\src\v4\locales","17/6/2026 7:23:04 AM","17/6/2026 7:23:04 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\node_modules\zod\src\v4\mini","17/6/2026 7:23:04 AM","17/6/2026 7:23:04 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\node_modules\zod\src\v4\classic\tests","17/6/2026 7:23:03 AM","17/6/2026 7:23:03 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\node_modules\zod\src\v4\core\tests","17/6/2026 7:23:03 AM","17/6/2026 7:23:03 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\node_modules\zod\src\v4\core\tests\locales","17/6/2026 7:23:03 AM","17/6/2026 7:23:04 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\node_modules\zod\src\v4\mini\tests","17/6/2026 7:23:04 AM","17/6/2026 7:23:04 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\node_modules\zod\v3\helpers","17/6/2026 7:23:04 AM","17/6/2026 7:23:04 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\node_modules\zod\v3\locales","17/6/2026 7:23:04 AM","17/6/2026 7:23:05 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\node_modules\zod\v4\classic","17/6/2026 7:23:05 AM","17/6/2026 7:23:05 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\node_modules\zod\v4\core","17/6/2026 7:23:05 AM","17/6/2026 7:23:05 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\node_modules\zod\v4\locales","17/6/2026 7:23:05 AM","17/6/2026 7:23:06 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\node_modules\zod\v4\mini","17/6/2026 7:23:06 AM","17/6/2026 7:23:06 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\node_modules\zod-validation-error\v3","17/6/2026 7:23:07 AM","17/6/2026 7:23:07 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\node_modules\zod-validation-error\v4","17/6/2026 7:23:07 AM","17/6/2026 7:23:07 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\src\assets","17/6/2026 7:23:07 AM","17/6/2026 7:23:07 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\src\components","17/6/2026 7:23:07 AM","9/6/2026 9:47:20 PM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\src\constants","17/6/2026 7:23:07 AM","17/6/2026 7:23:07 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\src\layout","17/6/2026 7:23:07 AM","17/6/2026 7:23:07 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\src\pages","17/6/2026 7:23:07 AM","17/6/2026 7:23:07 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\src\rules","17/6/2026 7:23:07 AM","17/6/2026 7:23:07 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\src\services","17/6/2026 7:23:07 AM","17/6/2026 7:23:07 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\src\utils","17/6/2026 7:23:07 AM","17/6/2026 7:23:07 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7c-complete\backend-src","17/6/2026 10:51:41 AM","17/6/2026 10:51:50 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7c-complete\reports","17/6/2026 10:51:41 AM","17/6/2026 10:51:51 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7c-complete\tests","17/6/2026 10:51:41 AM","17/6/2026 10:51:50 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7c-testing-started\tests","17/6/2026 9:18:18 AM","17/6/2026 9:19:54 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\tests\commercialisation","20/6/2026 8:22:32 PM","20/6/2026 8:22:32 PM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\tests\licensing","20/6/2026 6:29:04 PM","20/6/2026 8:06:08 PM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\tests\phase-09-5","18/6/2026 9:29:57 AM","18/6/2026 9:29:57 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\tools\audit","20/6/2026 7:38:38 AM","20/6/2026 7:39:28 AM","20/6/2026 10:26:26 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\tools\deployment","20/6/2026 7:38:38 AM","20/6/2026 7:38:38 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\tools\installers","20/6/2026 7:38:38 AM","20/6/2026 7:39:17 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\tools\utilities","20/6/2026 7:38:38 AM","20/6/2026 7:38:38 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\tools\validation","20/6/2026 7:38:38 AM","20/6/2026 7:39:08 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\Usersjep_edmundrulzlitigation-360-workspacelitigation-360-software\_operations","19/6/2026 9:34:58 AM","19/6/2026 9:34:58 AM","20/6/2026 10:26:26 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\Usersjep_edmundrulzlitigation-360-workspacelitigation-360-software\_operations\phase-10S-frontend-operations-dashboard","19/6/2026 9:34:58 AM","19/6/2026 9:34:58 AM","20/6/2026 10:26:26 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\Usersjep_edmundrulzlitigation-360-workspacelitigation-360-software\_operations\phase-10S-frontend-operations-dashboard\reports","19/6/2026 9:34:58 AM","19/6/2026 9:34:58 AM","20/6/2026 10:26:26 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_L360_PHASE_09_5_ENTERPRISE_CORE\checks-and-balances","18/6/2026 9:29:56 AM","18/6/2026 9:29:59 AM","20/6/2026 10:26:26 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_L360_PHASE_09_5_ENTERPRISE_CORE\documentation","18/6/2026 9:29:56 AM","18/6/2026 9:29:57 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_L360_PHASE_09_5_ENTERPRISE_CORE\live-monitoring","18/6/2026 9:29:56 AM","18/6/2026 9:30:00 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_L360_PHASE_09_5_ENTERPRISE_CORE\prompts","18/6/2026 9:29:56 AM","18/6/2026 9:29:59 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_L360_PHASE_09_5_ENTERPRISE_CORE\protocols","18/6/2026 9:29:56 AM","18/6/2026 9:29:58 AM","20/6/2026 10:33:24 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_L360_PHASE_09_5_ENTERPRISE_CORE\testing","18/6/2026 9:29:56 AM","18/6/2026 9:30:00 AM","20/6/2026 10:33:24 PM"
